age,sex,prev,i,f,r,i_apc,f_apc,r_apc
59,female,0.06961197900281998,0.00488470741013642,0.002434134601342928,0.005290880330008881,-0.004545207816707511,-0.016149624180864228,0.01888918206904185
59,male,0.06788056718054,0.0046090323975785125,0.0031479594283029,0.012769143222345136,-0.015978105980181075,-0.02977500228646715,-0.0018020446651948446
60,female,0.07406057200977999,0.005340496292298809,0.0026717976787753927,0.005433449990333045,-0.004617206112570182,-0.019027026820843205,0.017976483989698012
60,male,0.07236271776696,0.005076561019109707,0.0034369206165898018,0.013333656050883498,-0.015941039761217163,-0.032433900736951356,-0.0032217979607793556
61,female,0.07850916501673999,0.005770305655943526,0.0028790991500047746,0.004514042472906492,-0.003177269700302802,-0.018033627157627987,0.026896306161892636
61,male,0.07684486835338,0.005553862201406515,0.003685569283798251,0.012601659120525141,-0.014507046795923163,-0.03141877004418464,0.0054280531226598115
62,female,0.08295775802369999,0.006254878771627633,0.0030884325204403327,0.0037502148533625113,-0.0017363518302388335,-0.017039995930093938,0.03591989288045677
62,male,0.08132701893980002,0.006095199193744456,0.003954678869585676,0.01191139489984965,-0.013072084573627275,-0.030403482058772673,0.0141777044090194
63,female,0.09041031639448,0.006958340316797346,0.0033738576019577927,0.0031156394981542274,-0.00029445152784992874,-0.016046133026338904,0.045048292128469405
63,male,0.089178125158568,0.0068837252746740815,0.004385788742112222,0.011260370235315778,-0.01163615213056599,-0.02938803671742898,0.0230281491995902
64,female,0.09786287476526,0.007709992317261727,0.0036419914400676805,0.002588444135096527,0.0011484321821899554,-0.015052038333679357,0.05428256247240101
64,male,0.097029231377336,0.007734963776824956,0.0047960767407181455,0.010646249659825769,-0.01019924850216445,-0.028372433957235325,0.0319803906798145
65,female,0.10531543313604,0.008461031017276459,0.0038707484041805578,0.0021504578614937016,0.0025923002763771465,-0.014057711739685449,0.0636237731723738
65,male,0.104880337596104,0.008592137240262672,0.005142864201496721,0.010066844718881165,-0.008761372722882334,-0.02735667371439076,0.04103544202461069
66,female,0.11276799150682,0.009211456416841542,0.004067993454207819,0.001786584755832891,0.004037153732028648,-0.013063153131704296,0.07307300428433804
66,male,0.112731443814872,0.009455245664987231,0.0054395036698944,0.009520104077892798,-0.007322523825910124,-0.02634075592578897,0.05019432648732772
67,female,0.1202205498776,0.009915209382592039,0.004284085777657838,0.0014842834971780094,0.005482993527446014,-0.012068362397476367,0.08263134677570322
67,male,0.12058255003363998,0.010317144008447602,0.005756016499203775,0.009004104348221893,-0.005882700843968682,-0.02532468052832478,0.059458077509844345
68,female,0.13051261186224,0.010434600550651062,0.004650051471680491,0.0012331350513700926,0.006929820641987168,-0.011073339424043793,0.09229990263028533
68,male,0.13215292285105198,0.011158580548719153,0.0062697868611140545,0.00851704157522081,-0.004441902808381521,-0.024308447457926766,0.06882773881861091
69,female,0.14080467384688,0.010911064135794991,0.005007425903744388,0.0010244835196046177,0.008377636055979267,-0.010078084098589145,0.10207978496106992
69,male,0.143723295668464,0.012006605523236314,0.006762601897269809,0.008057223336386978,-0.0030001287498178106,-0.023292056651661387,0.07830436452550811
70,female,0.15109673583152,0.011387136164711466,0.005314379309488877,0.0008511377674249854,0.009826440750415822,-0.009082596308774078,0.11197211812486466
70,male,0.155293668485876,0.012860334455496862,0.007179382405581893,0.007623061401979974,-0.001557377697963153,-0.02227550804587644,0.0878890192377927
71,female,0.16138879781615997,0.011862816637400485,0.005580596007069636,0.0012781405870337867,0.01134700279910828,-0.008462180311522136,0.10275108829048617
71,male,0.16686404130328802,0.013719767345500788,0.007536027212800685,0.009310763643643805,-5.29540691682779e-05,-0.021630438252819087,0.07838738419040536
72,female,0.1716808598008,0.012328283575770631,0.0058407204233774405,0.0019193666481888917,0.01286870159830136,-0.00784175332986481,0.09358507721610804
72,male,0.17843441412070002,0.014549274943958032,0.007896955476067,0.011373304015703262,0.0014525729082311908,-0.020985368011591336,0.06894508554342202
73,female,0.18345412184639998,0.012755226396100317,0.006178847236297316,0.002882290944210058,0.01439153835674593,-0.0072213153627836936,0.08447370010931123
73,male,0.19296101325700002,0.015241055930865041,0.008420442887063407,0.013894167821606618,0.0029592043988666394,-0.02034029732163565,0.059561689925314035
74,female,0.195227383892,0.013176218736636738,0.006502750695232027,0.0043283088922304175,0.015915514284377038,-0.006600866408896884,0.07541657486870343
74,male,0.2074876123933,0.015902643336626575,0.008920740783363211,0.01697548101228259,0.0044669415687828996,-0.01969522618337912,0.05023676713057458
75,female,0.20700064593759998,0.013596863217698462,0.006788028972511534,0.006499788635514054,0.017440630592280598,-0.005980406467072853,0.06641332206621609
75,male,0.22201421152960005,0.016568449684811547,0.009352592863432756,0.020742181619787615,0.005975785585071489,-0.0190501545967497,0.04096989009425942
76,female,0.21877390798319998,0.014433018965960519,0.007024024109254729,0.009016810654250567,0.018399577084826528,-0.006985886033955568,0.05916550085697632
76,male,0.2365408106659,0.017545585026755413,0.009709867087921233,0.024131570512560655,0.006161058339841529,-0.020117106006033315,0.035734676677327354
77,female,0.23054717002879999,0.015220027343854508,0.00719671726153472,0.012579609689685295,0.019359666383895878,-0.007991354610556504,0.05197080117051932
77,male,0.2510674098022,0.018443965812100924,0.009969355145513717,0.02816703595525326,0.0063474402788219544,-0.02118405696667514,0.030556664224683755
78,female,0.23054717002879999,0.015720965149063824,0.00720923952845693,0.017636364807950947,0.020320899704843798,-0.00899681219580082,0.04482885148417737
78,male,0.2510674098022,0.018933195900423954,0.009993153636793452,0.03297394236002565,0.00653493257291023,-0.022251007479026447,0.025435434962314867
79,female,0.23054717002879999,0.0161436742628504,0.007182827388373168,0.024831853067322093,0.02128327826367002,-0.010002258788417007,0.03773928287529453
79,male,0.2510674098022,0.019312773183160506,0.009961090864539474,0.03870322095568779,0.006723536393743938,-0.02331795754302185,0.020370574168148404
80,female,0.23054717002879999,0.01656638337663697,0.007156415248289406,0.035095058908042896,0.022246803278290313,-0.011007694387555618,0.03070172899840593
80,male,0.2510674098022,0.01969235046589705,0.009929028092285493,0.045536586178873184,0.006913252914884968,-0.024384907158318727,0.015361670149795812
81,female,0.23054717002879999,0.016989092490423543,0.007130003108205642,0.03304978599350457,0.02203437116302113,-0.01204018421997387,0.03183657574861308
81,male,0.2510674098022,0.020071927748633603,0.009896965320031514,0.04400538973835814,0.005944741058302607,-0.025481706467727846,0.018519361961076525
82,female,0.23054717002879999,0.017411801604210114,0.0071035909681218794,0.03121687819834312,0.021821948219234173,-0.013072668023348418,0.032972013453157506
82,male,0.2510674098022,0.02045150503137015,0.009864902547777533,0.042610031822110095,0.004976239795116197,-0.02657850569549926,0.021677358277182552
83,female,0.23054717002879999,0.017834510717996688,0.007077178828038116,0.0295649565971074,0.021609534445960896,-0.014105145797236606,0.03410804255827755
83,male,0.2510674098022,0.020831082314106696,0.009832839775523555,0.041333921313676095,0.004007749124406454,-0.02767530484147411,0.024835659266174856
84,female,0.23054717002879999,0.018257219831783262,0.007050766687954353,0.028068533809999623,0.021397129842680166,-0.015137617541083441,0.03524466350511101
84,male,0.2510674098022,0.021210659596843248,0.009800777003269576,0.04016307276296875,0.003039269045197726,-0.028772103906041756,0.02799426509256002
85,female,0.23054717002879999,0.01867992894556983,0.007024354547870591,0.026706693288936996,0.02118473440842299,-0.01617008325393979,0.03638187673820291
85,male,0.2510674098022,0.021590236879579793,0.009768714231015595,0.03908561430471464,0.002070799556321382,-0.02986890288850229,0.031153175922526484
86,female,0.23054717002879999,0.0191026380593564,0.006997942407786829,0.025462108637555218,0.020972348142246758,-0.01720254293645969,0.03751968270332987
86,male,0.2510674098022,0.02196981416231634,0.009736651458761614,0.0380914030352643,0.0011023406566105756,-0.030965701789584486,0.034312391919572575
87,female,0.23054717002879999,0.019525347173142974,0.0069715302677030655,0.024320305030493736,0.020759971043301722,-0.01823499658735694,0.03865808184531758
87,male,0.2510674098022,0.02234939144505289,0.009704588686507637,0.037171721432405505,0.00013389234499662535,-0.0320625006088459,0.03747191325051168
88,female,0.23054717002879999,0.019948056286929538,0.006945118127619303,0.023269095759738342,0.020547603110774984,-0.019267444206301023,0.03979707461037507
88,male,0.2510674098022,0.022728968727789435,0.009672525914253657,0.036319035571414034,-0.0008345453793184042,-0.033159299346584625,0.04063174008409377
89,female,0.23054717002879999,0.020370765400716116,0.00691870598753554,0.02229814730413126,0.020335244343514355,-0.020299885792877746,0.040936661442377516
89,male,0.2510674098022,0.023108546010525987,0.009640463141999678,0.035526800943794345,-0.0018029725179210193,-0.03425609800288529,0.043791872579491506
90,female,0.23054717002879999,0.020793474514502686,0.006892293847451777,0.021398639972413563,0.020122894741107015,-0.021332321346587475,0.04207684278652045
90,male,0.2510674098022,0.02348812329326253,0.009608400369745697,0.03478930529108197,-0.002771389071438822,-0.03535289657682607,0.04695231090726865
91,female,0.23054717002879999,0.020942318173621653,0.00719065707893755,0.008153747394643788,0.022863494630895313,-0.01587973279975076,0.02577698171061707
91,male,0.2510674098022,0.023795627773020703,0.009969933207423889,0.012245389451962626,0.00018297488191168759,-0.029980566205126673,0.029700449022345966
92,female,0.23054717002879999,0.02174689726664913,0.008059468188284933,0.0031074112834534127,0.02560605339508583,-0.010423246920238022,0.00949113043790463
92,male,0.2510674098022,0.024553490612186965,0.01147167012229938,0.004312935631777561,0.0031394386340438136,-0.02460463540574064,0.012464306820355774
93,female,0.30761531601574,0.025211423110869286,0.011118144285365856,0.0011844285561721454,0.02835056831282016,-0.004962855974283417,-0.0067807620489777
93,male,0.32860671218156,0.02715070759839616,0.017345310716203256,0.0015199652155430475,0.006097999141679064,-0.01922509726307984,-0.004756176834928523
94,female,0.38468346200268,0.0293850506451982,0.013889673909957023,0.0004515293154935515,0.031097036667026633,0.0005014477863761087,-0.023038746578502065
94,male,0.40614601456092003,0.030255924718128758,0.022710210634791093,0.0005359722766055819,0.00905865336631675,-0.013841944848441,-0.021961062837674808
95,female,0.46175160798962,0.033614307274761716,0.01599111284365778,0.0001721584539559317,0.033845455744597484,0.005969672126000883,-0.03928287379926944
95,male,0.48368531694028005,0.03342989255853748,0.026749562657450147,0.00018909827398237605,0.012021398273450674,-0.008455171219505526,-0.03915041184783239
96,female,0.5388197539765599,0.03789919299955984,0.017722438553068983,6.564996542936982e-05,0.03659582283558828,0.011441824824656513,-0.05551319417544931
96,male,0.56122461931964,0.036672611119622306,0.030034612172765304,6.675114140870793e-05,0.014986230833302534,-0.0030647694203107985,-0.05632428429103313
97,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
97,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
98,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
98,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
99,female,0.6158878999635,0.04156083424323108,0.01911323523237012,2.503818699482532e-05,0.039348135234537306,0.01691791367642414,-0.07172975798335098
99,male,0.638763921699,0.039504993988798844,0.0326064495346238,2.3574677369383466e-05,0.017953148020282392,0.002329267517091116,-0.07348274035429138
