age,sex,i,prev,f
87,female,0.1579817323991733,0.05531594971073477,0.1660636698594669
87,male,0.10170081049610179,0.051253618474641244,0.11666180722118989
88,female,0.1579817323991733,0.05531594971073477,0.1660636698594669
88,male,0.10170081049610179,0.051253618474641244,0.11666180722118989
89,female,0.1579817323991733,0.05531594971073477,0.1660636698594669
89,male,0.10170081049610179,0.051253618474641244,0.11666180722118989
90,female,0.1579817323991733,0.05531594971073477,0.1660636698594669
90,male,0.10170081049610179,0.051253618474641244,0.11666180722118989
91,female,0.1579817323991733,0.05531594971073477,0.1660636698594669
91,male,0.10170081049610179,0.051253618474641244,0.11666180722118989
92,female,0.1579817323991733,0.05531594971073477,0.1660636698594669
92,male,0.10170081049610179,0.051253618474641244,0.11666180722118989
93,female,0.1579817323991733,0.04145741450212048,0.1660636698594669
93,male,0.10170081049610179,0.039159617732666824,0.11666180722118989
94,female,0.1579817323991733,0.033151764822103184,0.1660636698594669
94,male,0.10170081049610179,0.03168346548304786,0.11666180722118989
95,female,0.12971886539287547,0.05073141767326774,0.20338100629154005
95,male,0.09544970149220905,0.037808145542594145,0.13344534736564118
96,female,0.12971886539287547,0.04347523176970136,0.20338100629154005
96,male,0.09544970149220905,0.03258453786625238,0.13344534736564118
97,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
97,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
98,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
98,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
99,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
99,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
100,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
100,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
101,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
101,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
102,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
102,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
103,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
103,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
104,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
104,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
105,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
105,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
106,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
106,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
107,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
107,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
108,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
108,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
109,female,0.12971886539287547,0.0380350282699379,0.20338100629154005
109,male,0.09544970149220905,0.02862911357149449,0.13344534736564118
